index,producer->batch_size,producer->linger_ms,producer->buffer_memory,producer->compression_type,producer->topics,broker->num.network.threads,broker->num.io.threads,broker->queued.max.requests,consumer->fetch_wait_max_ms
4496,182967,91,4936729,snappy,1,9,17,202,329
4497,66374,81,13707865,gzip,2,1,22,234,57
4498,24832,66,25770005,gzip,7,11,18,345,127
4499,68916,68,5077751,lz4,6,6,23,67,145
4500,238783,93,4060065,lz4,8,7,6,393,253
4501,214147,28,3645616,gzip,2,17,24,161,97
4502,63955,15,1626344,lz4,2,11,4,308,137
4503,13934,8,23392755,snappy,9,6,1,380,116
4504,217880,71,1542193,snappy,1,3,12,210,2
4505,138967,3,29216967,snappy,10,9,14,330,221
4506,120934,7,23819551,none,6,17,18,236,114
4507,19874,29,33539849,gzip,3,19,9,242,151
4508,178873,90,19538237,snappy,3,6,20,457,354
4509,9397,80,7404014,gzip,4,3,21,60,241
4510,208809,58,27403458,none,7,18,23,3,500
4511,111401,93,5515474,gzip,5,12,8,71,82
4512,104726,71,8246865,none,2,10,23,243,495
4513,61948,47,10655582,gzip,2,9,11,357,449
4514,187990,78,12994122,snappy,10,7,14,448,282
4515,1221,84,9967643,snappy,9,14,18,80,274
4516,66472,40,33302904,lz4,7,15,19,291,118
4517,257681,60,12332912,lz4,4,17,9,11,354
4518,140439,5,9992164,lz4,3,13,17,216,234
4519,207396,45,1387735,gzip,10,5,5,418,429
4520,62794,32,5503103,none,6,14,3,76,19
4521,187404,71,929684,lz4,2,5,23,226,12
4522,61770,20,1459219,snappy,2,18,1,2,133
4523,60425,85,11201486,none,6,15,18,130,476
4524,104184,71,8473523,snappy,8,2,21,299,89
4525,162778,53,18551891,gzip,9,16,14,103,206
4526,256983,88,27269802,none,3,6,24,221,7
4527,44381,10,28513491,lz4,1,8,2,335,25
4528,110602,11,9208588,gzip,3,15,16,421,155
4529,160735,80,3377181,snappy,7,2,9,469,282
4530,72361,25,11946608,snappy,8,16,20,401,39
4531,143713,23,13629237,gzip,9,2,17,210,339
4532,89510,48,32173274,lz4,3,9,4,299,234
4533,72538,93,18247182,none,7,2,15,148,497
4534,241742,94,23737598,gzip,2,16,18,141,480
4535,48495,52,13588841,snappy,9,15,13,438,286
4536,53740,94,32230516,snappy,4,5,1,195,211
4537,94509,87,18124522,gzip,4,18,11,468,307
4538,12712,7,21378501,lz4,4,8,2,413,218
4539,229989,64,4874290,snappy,3,4,9,399,127
4540,241179,44,24188168,lz4,4,18,6,127,118
4541,148745,26,22379151,lz4,5,8,15,30,52
4542,213500,21,18454272,snappy,4,16,16,293,110
4543,218287,10,19073069,none,4,14,14,367,186
4544,190195,92,14963576,none,8,10,7,285,267
4545,20252,14,12269626,gzip,8,8,11,380,396
4546,259194,69,12103591,gzip,8,12,6,218,178
4547,59781,54,6523866,gzip,2,9,24,404,422
4548,234189,18,2887285,none,7,17,16,266,319
4549,242661,5,27176030,snappy,4,16,15,285,150
4550,180388,38,2098999,snappy,1,3,1,89,16
4551,114163,62,17947862,lz4,5,15,24,171,28
4552,76817,64,28529166,none,3,14,24,213,349
4553,253430,77,32947830,lz4,6,5,3,125,267
4554,88969,61,8829986,gzip,8,20,20,74,392
4555,85443,95,31112028,snappy,10,12,16,143,70
4556,158888,50,20809941,gzip,10,17,6,241,259
4557,192329,93,32063217,gzip,1,10,21,395,258
4558,58339,7,18018169,snappy,5,8,1,233,78
4559,151294,19,28845717,lz4,2,13,13,445,102
4560,69604,12,30553798,none,10,5,23,221,146
4561,74477,78,748330,gzip,3,18,15,101,457
4562,137943,75,29493014,gzip,6,10,15,56,205
4563,229401,23,24727768,lz4,5,19,1,334,266
4564,39703,34,25359157,snappy,1,20,17,32,200
4565,51266,23,9870017,none,9,17,20,498,323
4566,104763,99,996440,none,6,13,13,387,433
4567,4420,49,24347162,none,10,5,11,55,31
4568,199348,52,29822560,none,9,18,6,309,281
4569,114704,25,21713261,none,5,14,3,237,266
4570,102201,30,16103610,snappy,4,2,9,100,97
4571,244765,36,779294,lz4,10,19,16,385,474
4572,153060,25,17435874,gzip,4,3,1,225,483
4573,166335,72,23100353,snappy,5,3,14,403,172
4574,166102,35,15695432,none,3,4,2,106,22
4575,252438,4,25560129,none,3,20,18,354,500
4576,145245,79,25399858,lz4,6,17,2,463,275
4577,128307,97,28255965,lz4,6,9,15,170,337
4578,232494,58,12012548,none,1,20,20,335,87
4579,157412,95,29298344,none,7,17,23,280,98
4580,108599,27,10759036,none,1,15,13,459,207
4581,5124,95,264600,none,1,4,21,82,490
4582,92436,1,933337,gzip,3,7,12,475,97
4583,161598,47,882823,none,4,4,9,256,308
4584,134963,74,21060401,none,4,9,10,466,318
4585,53531,64,3198540,snappy,10,9,15,75,231
4586,233394,10,7894719,gzip,2,16,24,103,483
4587,226239,24,8550902,lz4,6,15,18,434,33
4588,155270,24,27237835,gzip,3,15,3,452,467
4589,62238,51,31940733,gzip,6,5,23,154,396
4590,234244,50,3478201,snappy,2,14,22,47,240
4591,49049,7,18183770,snappy,6,16,13,171,327
4592,38005,83,21055835,gzip,9,12,4,372,334
4593,168403,94,30440541,snappy,1,4,8,5,267
4594,187606,52,3055745,lz4,4,4,14,277,233
4595,143025,11,9230643,snappy,8,19,11,123,78
4596,144059,67,11650224,none,6,9,8,267,301
4597,189391,34,29347752,none,5,8,4,476,494
4598,210814,27,13968209,none,1,2,9,278,189
4599,15440,88,29918608,snappy,4,2,22,118,347
4600,13075,3,29638075,none,9,11,4,67,495
4601,132802,49,14142238,lz4,2,16,9,23,330
4602,4730,72,5168448,gzip,7,7,15,356,213
4603,55613,68,13428299,snappy,1,13,7,493,185
4604,51678,43,10339265,snappy,3,19,9,359,138
4605,208463,76,14928498,lz4,3,19,9,57,329
4606,177121,98,2025376,snappy,8,13,19,207,320
4607,133437,36,4803069,lz4,10,11,3,200,328
4608,180286,65,19554411,gzip,2,1,19,264,150
4609,123060,48,3123774,gzip,6,15,19,54,466
4610,90614,52,1122130,lz4,8,6,19,231,438
4611,207984,87,20943095,none,10,1,5,138,326
4612,12967,32,4081627,gzip,10,19,16,282,145
4613,240992,27,27438867,none,8,2,11,150,314
4614,99738,32,20916434,snappy,6,6,18,431,376
4615,36507,1,7606026,lz4,2,19,3,396,246
4616,201939,93,6070913,snappy,1,14,23,167,338
4617,166458,25,7458946,gzip,5,9,8,483,412
4618,29219,62,1112752,none,10,11,24,184,78
4619,121847,67,18056865,gzip,4,16,17,275,11
4620,92421,48,28438173,none,6,5,7,51,283
4621,153469,13,16396465,none,8,17,8,60,110
4622,47002,35,8063668,snappy,7,2,8,150,346
4623,83722,26,22073529,none,6,9,5,250,149
4624,29868,15,33162094,none,2,10,12,127,47
4625,36963,47,30122647,snappy,2,5,24,436,32
4626,61699,24,28871059,gzip,2,6,16,100,156
4627,98154,31,24088089,snappy,8,7,22,81,55
4628,71545,88,16545268,gzip,8,12,20,269,432
4629,26985,42,23932910,snappy,2,10,10,430,175
4630,234801,49,2317317,gzip,3,20,13,137,99
4631,100139,29,29031335,snappy,9,13,15,104,171
4632,210559,64,28815820,none,10,19,2,304,403
4633,235445,17,32832221,snappy,1,7,22,458,180
4634,168456,39,14656428,snappy,8,20,20,122,82
4635,235159,63,4386955,none,9,4,9,252,138
4636,7255,5,6713997,snappy,7,2,4,465,106
4637,168001,69,13380199,snappy,4,3,11,65,204
4638,29976,62,20575336,gzip,10,10,7,499,130
4639,92168,95,16933913,lz4,8,19,23,348,229
4640,65411,89,11573983,gzip,6,13,17,158,157
4641,232740,69,11419066,lz4,10,19,13,412,36
4642,98641,65,12241657,snappy,1,9,3,110,474
4643,73566,19,13484769,gzip,5,14,16,492,377
4644,127904,89,6212922,gzip,7,3,13,108,481
4645,69680,70,20649423,lz4,10,20,7,302,214
4646,22491,51,12558529,snappy,6,18,13,388,280
4647,136127,19,26431508,gzip,9,17,9,428,49
4648,16032,82,12088489,lz4,7,11,13,157,109
4649,105068,12,28703381,lz4,3,15,7,93,268
4650,132710,52,11795978,none,2,5,10,296,456
4651,245290,77,22055243,snappy,2,10,2,390,481
4652,57450,14,11388470,none,8,4,21,125,255
4653,149049,81,3365156,gzip,1,2,20,160,384
4654,135735,50,15191385,snappy,7,12,18,448,362
4655,248507,40,16606150,snappy,5,1,19,36,39
4656,56581,23,9658283,none,6,14,5,396,271
4657,121726,73,22274052,none,4,14,7,479,29
4658,194739,64,12281079,lz4,7,10,21,378,129
4659,13835,54,27955255,snappy,2,6,5,161,12
4660,14292,7,11341204,snappy,1,14,1,387,357
4661,237351,98,5365855,lz4,6,19,13,43,229
4662,123801,64,26701388,snappy,7,2,4,384,144
4663,66091,80,21984663,lz4,5,19,4,491,68
4664,157947,92,18610108,none,4,13,9,312,251
4665,155115,95,23174573,snappy,9,5,14,145,494
4666,223542,52,27929943,none,7,20,22,209,382
4667,78214,86,10874482,gzip,10,12,14,141,148
4668,111981,16,15926027,lz4,2,19,2,446,51
4669,114763,31,644880,none,7,15,21,237,400
4670,152086,12,8143166,gzip,8,9,6,75,18
4671,190132,15,13269918,lz4,9,12,23,105,51
4672,94804,33,23924729,lz4,4,9,3,184,365
4673,78972,7,6385957,lz4,8,12,23,2,74
4674,89035,91,31108234,none,1,19,2,388,7
4675,16902,99,31888897,lz4,5,15,20,233,67
4676,197051,87,23315382,snappy,9,19,6,409,204
4677,190500,10,21254954,lz4,5,1,10,153,344
4678,94409,54,4768853,none,5,18,11,7,55
4679,84785,37,13784202,lz4,1,11,19,1,248
4680,168036,84,2779493,snappy,3,16,2,414,190
4681,132864,28,603145,gzip,6,19,9,454,239
4682,63180,46,7638218,lz4,6,8,22,54,139
4683,160916,28,21271247,lz4,2,2,8,458,390
4684,17142,81,9843655,snappy,3,7,13,59,188
4685,33056,36,9727031,none,10,17,1,121,355
4686,84096,35,28038662,lz4,2,4,7,291,487
4687,78331,31,23583861,none,7,19,21,80,200
4688,50946,43,30753678,gzip,5,19,23,351,235
4689,22316,30,2586284,none,2,13,18,231,440
4690,120874,53,24969090,snappy,1,15,5,63,297
4691,75710,62,7188917,lz4,8,5,17,421,16
4692,58545,40,805174,gzip,2,3,2,26,132
4693,130065,99,2384206,gzip,6,5,24,334,186
4694,26102,2,28371344,lz4,8,4,10,308,240
4695,110571,96,18767174,snappy,2,20,7,200,401
4696,252105,6,32130688,gzip,3,13,2,112,407
4697,244080,36,22451908,none,9,2,9,300,295
4698,221523,20,26802314,gzip,2,19,5,362,394
4699,69109,1,10555917,lz4,5,1,3,41,207
4700,31081,42,1082767,snappy,5,13,2,298,175
4701,43425,76,31427390,snappy,6,12,14,356,33
4702,81956,36,18173116,none,2,1,10,151,309
4703,120164,57,8030057,none,3,4,6,380,409
4704,104448,8,9614872,snappy,7,7,15,138,451
4705,164650,28,15554179,snappy,1,17,19,445,335
4706,218058,60,13512112,snappy,5,12,9,216,441
4707,112999,27,18780881,lz4,2,3,16,13,22
4708,133095,49,10529328,gzip,2,8,11,15,18
4709,117199,70,28569860,lz4,10,6,23,78,49
4710,159234,14,19807649,none,6,5,12,308,134
4711,41933,58,7691931,lz4,1,12,22,145,41
4712,565,40,33453366,snappy,4,15,17,321,404
4713,248387,93,29500906,lz4,2,2,4,34,165
4714,115733,93,26479058,lz4,2,17,22,179,448
4715,7527,36,31535919,none,1,11,9,270,46
4716,101186,71,20611430,gzip,1,9,15,30,316
4717,249551,74,28462140,gzip,9,16,2,191,18
4718,43928,52,19527220,lz4,7,19,9,86,380
4719,178280,33,33358166,none,6,12,15,377,453
4720,119831,8,4644008,none,6,18,16,450,361
4721,77715,15,1315025,gzip,10,18,11,322,467
4722,216582,74,22945669,none,2,17,5,45,52
4723,50752,99,19454180,gzip,9,12,9,419,26
4724,7768,78,25159730,lz4,5,5,5,291,35
4725,120049,85,13526310,gzip,2,4,17,176,499
4726,183106,22,8464086,none,1,18,4,476,388
4727,42805,22,32464625,lz4,2,10,7,20,204
4728,91871,65,9527739,none,10,18,24,100,351
4729,59734,72,21875019,snappy,3,3,17,51,186
4730,179008,32,26184932,lz4,1,2,19,226,292
4731,198550,8,8579304,none,1,11,18,105,341
4732,5840,29,23270906,gzip,8,10,15,371,303
4733,188452,73,28954672,lz4,10,15,22,315,487
4734,254863,89,18576147,lz4,4,5,14,222,60
4735,147462,92,25895520,lz4,8,13,4,456,471
4736,12502,16,12636012,gzip,3,3,23,23,20
4737,227666,11,21699445,none,4,2,8,428,92
4738,132695,83,24019492,none,10,14,16,312,84
4739,237784,91,24623545,none,7,15,17,247,30
4740,86887,60,18635164,lz4,3,10,11,229,440
4741,167875,25,14613254,lz4,10,16,16,199,75
4742,193602,22,30129759,gzip,3,18,16,439,100
4743,26868,37,7752604,lz4,1,6,17,220,407
4744,16194,16,9452900,none,6,5,22,310,186
4745,41265,80,20269239,none,10,13,24,161,386
4746,224977,91,16196144,snappy,8,16,24,363,473
4747,118993,37,14907086,lz4,7,6,24,483,326
4748,127451,5,17727979,snappy,4,18,7,188,309
4749,169823,79,2171875,snappy,1,13,4,276,49
4750,6296,99,28481014,snappy,7,8,8,77,390
4751,114292,3,19646641,lz4,5,8,3,116,198
4752,126554,89,17918441,snappy,10,6,17,123,225
4753,156046,42,10543374,gzip,5,1,15,321,111
4754,171785,12,6397107,none,8,6,13,177,384
4755,253317,83,24129444,none,4,14,1,272,236
4756,80728,21,9314161,none,8,4,16,276,166
4757,8000,71,124996,none,8,8,16,228,475
4758,205069,89,16121645,snappy,10,18,16,385,374
4759,218511,98,11997704,none,10,3,18,219,192
4760,12260,77,32070207,gzip,9,7,15,55,146
4761,217459,9,29765243,gzip,9,9,22,76,25
4762,75814,87,14192988,snappy,5,18,22,146,97
4763,157091,31,32804177,snappy,6,13,6,24,245
4764,127128,77,31621074,snappy,5,6,19,292,355
4765,20311,87,11073473,snappy,5,14,22,498,393
4766,44586,80,29267568,snappy,8,18,8,102,284
4767,159805,95,33522359,none,7,19,8,343,379
4768,43015,47,26485864,none,9,3,1,166,428
4769,185780,87,22660888,snappy,10,15,22,150,317
4770,153299,30,12484387,snappy,9,8,18,174,389
4771,221497,4,32041004,snappy,3,11,9,186,423
4772,260060,1,6361394,gzip,2,12,17,115,174
4773,58609,42,1750064,none,2,5,20,238,460
4774,209989,39,19264144,none,2,14,2,338,406
4775,147627,63,14049013,gzip,7,14,21,293,446
4776,200860,50,10813700,gzip,4,9,2,432,336
4777,72167,23,23979613,gzip,3,3,16,295,224
4778,196142,18,3063612,lz4,4,8,2,401,445
4779,190069,72,25796048,lz4,1,13,7,241,309
4780,195309,65,17778895,none,2,10,1,211,137
4781,61099,14,19619628,gzip,7,19,18,394,100
4782,205029,64,6903046,snappy,3,14,22,76,397
4783,207009,18,32687490,none,2,15,4,99,41
4784,74947,20,20817580,lz4,1,15,24,280,215
4785,77390,68,18994572,none,1,18,6,61,170
4786,24227,99,32916239,gzip,9,1,15,265,200
4787,160167,42,11141706,gzip,10,11,2,304,235
4788,118363,45,8723624,snappy,9,11,10,163,434
4789,108794,84,31833895,snappy,8,11,22,53,453
4790,36837,82,17079864,none,1,3,3,196,213
4791,146835,64,5991668,none,7,7,16,148,482
4792,112893,75,10786589,gzip,4,2,11,494,342
4793,226594,48,25211969,gzip,3,8,17,23,289
4794,146541,53,21127096,none,3,17,8,98,184
4795,248446,88,30919282,gzip,9,6,19,88,471
4796,133201,91,16623410,gzip,6,10,20,481,324
4797,139879,70,16968622,lz4,4,2,18,185,288
4798,204072,63,9188260,snappy,7,1,21,306,414
4799,209804,65,8532421,none,6,4,21,173,131
4800,79780,41,20901571,lz4,3,19,13,3,424
4801,192571,19,6911160,none,9,2,13,259,333
4802,230789,92,13086001,snappy,5,4,12,146,486
4803,210624,79,18685822,lz4,7,2,11,279,59
4804,107243,87,7315782,lz4,2,12,15,196,63
4805,130645,14,20520951,none,6,1,7,81,459
4806,61291,19,11816585,none,4,10,11,477,330
4807,167589,71,6407439,snappy,10,3,9,118,329
4808,227317,56,13218697,gzip,6,13,24,407,480
4809,213215,80,5497274,none,10,14,15,156,68
4810,235769,25,923977,gzip,4,9,24,305,420
4811,207076,52,12361610,gzip,5,15,1,109,491
4812,167552,79,32755226,gzip,10,7,6,275,209
4813,223304,93,27009811,gzip,1,14,17,86,75
4814,229935,100,22471117,none,2,20,18,381,249
4815,168576,73,2735866,gzip,10,7,24,300,406
4816,171519,13,20504385,snappy,9,9,13,50,44
4817,113816,66,24660350,none,10,16,24,298,146
4818,251938,4,14834784,none,3,3,9,24,180
4819,85199,54,31305135,lz4,8,15,16,260,308
4820,119136,26,27429694,snappy,3,8,4,357,446
4821,152577,95,16649327,none,3,7,23,265,188
4822,63682,10,17611724,snappy,3,16,10,323,275
4823,162286,6,18075831,none,8,9,22,113,217
4824,211552,69,33011175,lz4,3,12,17,435,306
4825,63615,1,4279311,gzip,8,10,7,209,308
4826,91089,66,2136429,gzip,5,7,10,359,54
4827,195142,71,9608128,lz4,4,13,21,71,482
4828,82096,74,8348463,gzip,6,4,7,470,192
4829,259848,49,3620419,lz4,10,13,6,78,99
4830,114573,52,6264766,gzip,2,13,15,6,182
4831,168545,17,15573156,none,7,5,14,272,301
4832,18062,6,28102868,none,3,19,5,230,163
4833,31154,40,25876776,gzip,7,12,15,412,165
4834,188932,66,4198274,gzip,2,16,20,230,486
4835,141745,31,15329478,snappy,8,2,24,481,154
4836,23082,42,15399808,gzip,9,10,7,282,449
4837,12565,72,24678413,lz4,3,4,22,415,19
4838,81263,87,304475,snappy,7,7,21,181,70
4839,184626,59,30227378,snappy,2,16,10,104,426
4840,163772,69,7806119,snappy,1,8,14,136,366
4841,43859,70,1467297,lz4,1,2,7,418,313
4842,187208,94,31708142,gzip,9,11,5,198,297
4843,228030,58,6696158,lz4,2,15,16,427,431
4844,161725,19,13944370,snappy,8,14,2,180,107
4845,84414,16,18748076,none,1,3,2,213,239
4846,150624,80,26201707,lz4,6,10,5,132,40
4847,115029,24,19028548,snappy,10,3,8,48,387
4848,20662,18,17688197,none,1,18,16,127,478
4849,135540,83,10122237,lz4,10,5,20,320,397
4850,11395,93,32050385,lz4,4,17,2,110,446
4851,68857,56,4728794,gzip,2,9,9,368,68
4852,152368,100,17459310,gzip,3,1,16,437,192
4853,176780,58,5149994,lz4,1,18,13,225,107
4854,28146,41,24516779,gzip,9,14,14,304,428
4855,37554,60,1804583,lz4,8,14,7,408,243
4856,222780,87,30146424,gzip,7,14,8,429,459
4857,22239,49,31209019,gzip,10,16,17,288,470
4858,2680,22,31087290,lz4,8,20,8,113,145
4859,52545,61,11349347,none,1,15,18,70,480
4860,109962,21,29329680,none,2,8,22,385,467
4861,233794,6,23168842,lz4,6,10,13,138,134
4862,93518,60,16504289,snappy,3,19,13,225,195
4863,27660,69,5737532,snappy,4,14,5,334,4
4864,118005,16,1167692,lz4,3,8,18,420,340
4865,213809,80,2370369,snappy,8,19,24,221,80
4866,61143,10,30644395,lz4,2,3,23,327,354
4867,8683,80,13958701,snappy,2,6,21,388,225
4868,27018,86,13420799,lz4,6,9,15,169,231
4869,179411,36,32788724,lz4,8,11,7,278,454
4870,17246,81,33478131,none,3,7,11,118,2
4871,99447,13,16531750,none,1,10,18,166,378
4872,66931,45,15715334,snappy,6,4,22,206,248
4873,139084,29,32966936,snappy,4,7,3,335,247
4874,125277,78,7253550,none,7,18,21,68,450
4875,67686,94,26851405,snappy,7,4,3,451,402
4876,213243,46,3389105,none,8,12,18,468,404
4877,57042,60,18187385,gzip,3,16,24,345,22
4878,256334,34,25525704,gzip,4,10,22,256,137
4879,227046,96,14994484,lz4,2,5,1,84,45
4880,164343,84,24712967,none,7,5,12,421,430
4881,236504,54,3067054,snappy,4,11,15,167,160
4882,243952,93,20325554,snappy,2,12,13,379,261
4883,191326,51,6236400,none,4,2,4,381,398
4884,254397,48,429874,none,10,12,20,24,320
4885,110658,1,8782409,gzip,1,8,3,416,129
4886,85381,54,15105398,none,4,7,11,13,399
4887,14644,21,17974703,snappy,4,3,23,495,378
4888,104354,85,4461171,gzip,9,14,16,484,300
4889,134941,13,9460480,gzip,5,14,8,241,260
4890,194572,45,470895,snappy,2,1,4,172,254
4891,13034,51,12763769,snappy,7,2,6,340,277
4892,171460,79,24083634,none,4,9,9,141,377
4893,64745,71,18427809,snappy,2,3,23,178,113
4894,22725,67,24358685,gzip,8,9,13,366,85
4895,204861,75,10566768,lz4,9,10,20,374,413
4896,10560,11,20528700,gzip,4,16,6,256,443
4897,79652,67,2667188,none,8,17,6,125,289
4898,96856,88,15911697,snappy,2,15,2,218,4
4899,121334,46,20477026,snappy,2,10,20,436,229
4900,1956,57,14642182,gzip,5,12,12,115,5
4901,53594,3,8630583,lz4,8,3,1,132,47
4902,104252,94,4785101,lz4,8,9,11,314,262
4903,99355,69,7856878,none,9,4,1,27,298
4904,130529,3,27321833,gzip,6,17,15,386,47
4905,99795,66,16826663,lz4,9,1,19,257,143
4906,256202,57,10595307,none,5,6,2,338,473
4907,253592,81,1820641,gzip,10,3,18,428,88
4908,169457,61,16060541,snappy,7,18,20,289,419
4909,110921,11,25759202,snappy,8,11,22,322,80
4910,247901,13,12855109,gzip,5,10,5,423,23
4911,25816,70,19597267,gzip,6,7,11,389,43
4912,36673,60,18303035,snappy,3,15,4,246,165
4913,233231,10,4930947,gzip,10,11,7,494,130
4914,15699,40,10422227,snappy,2,14,9,326,250
4915,179210,21,24546369,snappy,10,20,18,272,233
4916,221784,83,12405982,gzip,7,15,5,65,427
4917,106736,78,21518275,lz4,8,8,24,115,294
4918,56121,28,10775763,lz4,10,11,13,242,138
4919,201980,7,32251462,gzip,3,4,12,264,110
4920,42863,26,29665929,none,8,13,6,97,477
4921,119178,90,2416948,lz4,3,18,1,372,30
4922,20538,96,7886157,none,7,9,13,191,10
4923,1588,70,6184044,gzip,10,8,17,193,255
4924,188158,48,23748325,gzip,2,12,17,419,27
4925,248939,41,26558021,gzip,10,19,3,438,229
4926,120454,93,1030650,snappy,8,4,17,270,55
4927,250971,11,17361720,none,3,2,4,40,333
4928,106468,93,836395,snappy,9,7,2,303,265
4929,192603,41,13906956,lz4,2,9,12,22,286
4930,237717,100,17107089,none,6,18,24,393,40
4931,245581,61,24696451,gzip,5,9,23,427,214
4932,98530,22,32746663,none,3,9,21,210,433
4933,24421,12,21725647,snappy,10,5,10,194,461
4934,99234,60,813672,gzip,5,17,21,212,222
4935,231521,8,32435779,none,3,19,19,475,105
4936,21353,13,5394155,lz4,4,19,9,326,126
4937,215471,11,17429547,none,8,8,8,61,305
4938,129296,60,6229747,gzip,8,2,14,159,176
4939,119934,64,17343791,gzip,10,9,3,338,92
4940,93142,6,13235039,lz4,4,16,11,299,349
4941,36443,16,26631379,lz4,1,7,23,458,106
4942,120576,42,8697512,none,7,13,24,344,254
4943,261848,79,27109081,none,1,5,19,162,392
4944,222054,50,32604621,snappy,10,17,2,394,90
4945,135482,55,518467,lz4,7,11,15,101,331
4946,167955,20,19185742,none,7,1,11,247,213
4947,109043,41,6488170,lz4,6,20,18,101,333
4948,140801,46,26103951,snappy,8,8,20,160,70
4949,241584,38,32103342,snappy,6,5,9,225,177
4950,249479,72,11807386,snappy,3,7,13,168,279
4951,136000,45,32863755,lz4,5,14,11,180,432
4952,237931,47,30459968,snappy,5,15,7,160,158
4953,117525,84,6313413,snappy,5,20,14,147,253
4954,20346,8,7916207,gzip,4,18,10,46,475
4955,137917,81,20206053,none,1,2,23,205,373
4956,67191,4,21114286,lz4,2,9,12,42,264
4957,37452,40,21634089,gzip,3,4,4,298,154
4958,15190,54,13463136,snappy,8,7,10,174,155
4959,251708,91,11308539,snappy,8,8,3,195,62
4960,236759,66,21368303,snappy,3,13,11,6,303
4961,93566,20,23246006,gzip,1,11,4,333,321
4962,222640,65,24060798,lz4,10,14,6,50,464
4963,59308,30,2009813,snappy,2,12,8,151,17
4964,97440,37,11249990,snappy,7,6,9,70,252
4965,85767,39,24887384,none,3,6,7,421,81
4966,239031,29,21016392,none,8,18,23,10,43
4967,136533,17,15845541,snappy,4,8,19,85,223
4968,116298,64,18354885,snappy,8,18,9,385,264
4969,233966,11,22100835,snappy,9,17,23,413,218
4970,235139,25,22343152,snappy,1,11,5,472,237
4971,185546,56,10529942,lz4,3,7,21,44,149
4972,47383,87,6558120,gzip,9,15,23,442,38
4973,42591,95,6164129,gzip,6,1,10,208,101
4974,185813,25,25140078,gzip,7,14,24,192,270
4975,105533,8,26087346,none,4,12,4,64,488
4976,245171,27,32421668,snappy,6,15,15,95,20
4977,249425,56,10504376,gzip,4,20,23,397,26
4978,55355,42,12379127,lz4,8,8,13,392,152
4979,219369,75,9294588,lz4,4,3,21,281,282
4980,194477,46,11479336,snappy,6,7,10,406,109
4981,2163,73,4655405,gzip,5,17,19,165,58
4982,186705,64,19631305,snappy,3,5,24,270,438
4983,151127,4,11361693,snappy,2,8,12,410,311
4984,203485,76,11764522,none,9,6,20,256,108
4985,104425,49,24043794,none,6,15,22,99,273
4986,169560,19,22017638,lz4,6,11,7,134,457
4987,12860,21,7469097,lz4,4,11,10,371,299
4988,254100,51,19194636,lz4,4,15,15,223,114
